365 дней ТК;13116602;1302163931745408;10.11.2017;08:29:15;КА_320;4;13485
365 дней ТК;13116574;1184347341737088;10.11.2017;07:49:16;КА_320;4;13485
365 дней ТК;956626;1160345048396672;10.11.2017;18:39:21;КА_320;4;13485
365 дней ТК;956626;1160345048396672;10.11.2017;17:22:01;КА_320;4;13485
30 дней ТК;3951450631;1201234608278912;10.11.2017;09:40:09;КА_320;4;13485
30 дней ТК;3951419979;1247276395614592;10.11.2017;06:48:36;КА_320;4;13485
30 дней ТК;10402191;1283367405964672;10.11.2017;20:19:19;КА_320;4;13485
30 дней ТК;6074926;1197673015489664;10.11.2017;19:42:11;КА_320;4;13485
30 дней ТК;5846540;1275824905531776;10.11.2017;19:42:08;КА_320;4;13485
30 дней ТК;8296662;1205100621083264;10.11.2017;19:39:09;КА_320;4;13485
30 дней ТК;10011739;1200167049447808;10.11.2017;19:38:57;КА_320;4;13485
30 дней ТК;13418594;1292336506163072;10.11.2017;19:38:54;КА_320;4;13485
30 дней ТК;8178032;1165630806832256;10.11.2017;19:03:21;КА_320;4;13485
30 дней ТК;6603313;1196663831278976;10.11.2017;18:41:01;КА_320;4;13485
30 дней ТК;6907582;1154742264018048;10.11.2017;18:40:57;КА_320;4;13485
30 дней ТК;6395726;1137143907169408;10.11.2017;18:39:26;КА_320;4;13485
30 дней ТК;12404213;1215200237015424;10.11.2017;18:38:30;КА_320;4;13485
30 дней ТК;10964174;1187820756881536;10.11.2017;18:38:20;КА_320;4;13485
30 дней ТК;15351242;1258130449060224;10.11.2017;18:11:42;КА_320;4;13485
30 дней ТК;2500291;1216350882836864;10.11.2017;18:11:24;КА_320;4;13485
30 дней ТК;14717002;1186499252932992;10.11.2017;17:37:56;КА_320;4;13485
30 дней ТК;6156107;1150599899591040;10.11.2017;17:37:35;КА_320;4;13485
30 дней ТК;10775114;1274540978425984;10.11.2017;17:35:49;КА_320;4;13485
30 дней ТК;15570552;1285663062839424;10.11.2017;17:35:32;КА_320;4;13485
30 дней ТК;10249565;1192225250362496;10.11.2017;17:01:18;КА_320;4;13485
30 дней ТК;14381268;1288786588944768;10.11.2017;17:00:52;КА_320;4;13485
30 дней ТК;6910231;1218471398421120;10.11.2017;16:59:45;КА_320;4;13485
30 дней ТК;8957983;1208625442279040;10.11.2017;16:59:13;КА_320;4;13485
30 дней ТК;2634805;1253875202274176;10.11.2017;16:58:58;КА_320;4;13485
30 дней ТК;14021408;1210685961292160;10.11.2017;16:41:40;КА_320;4;13485
30 дней ТК;3667528;1295661887664000;10.11.2017;16:41:21;КА_320;4;13485
30 дней ТК;14649734;1262566741265792;10.11.2017;16:41:04;КА_320;4;13485
30 дней ТК;15125384;1217462747548800;10.11.2017;16:35:17;КА_320;4;13485
30 дней ТК;5925116;1196888240960128;10.11.2017;16:19:10;КА_320;4;13485
30 дней ТК;4507753;1161608036234880;10.11.2017;16:04:21;КА_320;4;13485
30 дней ТК;6596751;1188861890147456;10.11.2017;15:58:47;КА_320;4;13485
30 дней ТК;6801289;1265860846237056;10.11.2017;15:45:11;КА_320;4;13485
30 дней ТК;3986074132;1235257728257920;10.11.2017;15:40:26;КА_320;4;13485
30 дней ТК;10044690;1204463764195712;10.11.2017;15:40:21;КА_320;4;13485
30 дней ТК;12404213;1215200237015424;10.11.2017;15:19:12;КА_320;4;13485
30 дней ТК;9384387;1248564477643648;10.11.2017;15:18:53;КА_320;4;13485
30 дней ТК;14106219;1265921659455872;10.11.2017;15:05:37;КА_320;4;13485
30 дней ТК;12944103;1240637717696896;10.11.2017;15:05:35;КА_320;4;13485
30 дней ТК;11666529;1210912785912192;10.11.2017;15:02:24;КА_320;4;13485
30 дней ТК;3970533;1166029982937728;10.11.2017;15:00:40;КА_320;4;13485
30 дней ТК;8359436;1293432267946368;10.11.2017;14:39:28;КА_320;4;13485
30 дней ТК;9765005;1222763403299456;10.11.2017;14:24:13;КА_320;4;13485
30 дней ТК;13374893;1182348703388032;10.11.2017;09:57:56;КА_320;4;13485
30 дней ТК;13798163;1270257018818432;10.11.2017;09:57:37;КА_320;4;13485
30 дней ТК;14976938;1239472842756480;10.11.2017;09:57:34;КА_320;4;13485
30 дней ТК;15351112;1210683804765568;10.11.2017;09:43:09;КА_320;4;13485
30 дней ТК;3667528;1295661887664000;10.11.2017;09:40:50;КА_320;4;13485
30 дней ТК;6577971;1223164441343360;10.11.2017;09:20:24;КА_320;4;13485
30 дней ТК;10205807;1216626972836992;10.11.2017;09:20:22;КА_320;4;13485
30 дней ТК;6603313;1196663831278976;10.11.2017;09:20:10;КА_320;4;13485
30 дней ТК;12865300;1257220989145472;10.11.2017;08:49:36;КА_320;4;13485
30 дней ТК;12437182;1160471745089408;10.11.2017;08:49:23;КА_320;4;13485
30 дней ТК;12018957;1239557399204224;10.11.2017;08:49:13;КА_320;4;13485
30 дней ТК;13676224;1230839688089472;10.11.2017;08:49:03;КА_320;4;13485
30 дней ТК;8957983;1208625442279040;10.11.2017;08:29:09;КА_320;4;13485
30 дней ТК;10964174;1187820756881536;10.11.2017;08:29:07;КА_320;4;13485
30 дней ТК;14003344;1224156591115392;10.11.2017;08:29:04;КА_320;4;13485
30 дней ТК;15271523;1250569964507520;10.11.2017;08:28:57;КА_320;4;13485
30 дней ТК;6801289;1265860846237056;10.11.2017;08:28:56;КА_320;4;13485
30 дней ТК;10499402;1285615426816384;10.11.2017;08:28:53;КА_320;4;13485
30 дней ТК;4756599;1224053514777216;10.11.2017;08:28:51;КА_320;4;13485
30 дней ТК;14869418;1200701361245568;10.11.2017;08:28:43;КА_320;4;13485
30 дней ТК;10925285;1172339812814720;10.11.2017;08:18:06;КА_320;4;13485
30 дней ТК;3899565;1177733768819328;10.11.2017;08:10:43;КА_320;4;13485
30 дней ТК;852580;1211125115727232;10.11.2017;08:09:09;КА_320;4;13485
30 дней ТК;6341491;1291218751142272;10.11.2017;08:08:49;КА_320;4;13485
30 дней ТК;14381268;1288786588944768;10.11.2017;07:49:48;КА_320;4;13485
30 дней ТК;11512978;1203098758631296;10.11.2017;07:49:44;КА_320;4;13485
30 дней ТК;11957800;1241711323009408;10.11.2017;07:49:39;КА_320;4;13485
30 дней ТК;3986069377;1196782203260800;10.11.2017;07:49:35;КА_320;4;13485
30 дней ТК;5452913;1268298910741888;10.11.2017;07:49:18;КА_320;4;13485
30 дней ТК;9613534;1148379267353216;10.11.2017;07:49:10;КА_320;4;13485
30 дней ТК;4403265;1265705027645312;10.11.2017;07:29:01;КА_320;4;13485
30 дней ТК;10643732;1179194849054592;10.11.2017;07:28:59;КА_320;4;13485
30 дней ТК;11710500;1210053252370560;10.11.2017;06:50:26;КА_320;4;13485
30 дней ТК;6512550;1216687899882880;10.11.2017;06:47:28;КА_320;4;13485
30 дней ТК;10264513;1175535007450240;10.11.2017;06:46:36;КА_320;4;13485
30 дней ТК;11441930;1240717976752256;10.11.2017;20:19:42;КА_320;4;13485
30 дней ТК;3676736;1174689979183744;10.11.2017;20:19:06;КА_320;4;13485
30 дней ТК;14308945;1194254761412992;10.11.2017;18:40:54;КА_320;4;13485
30 дней ТК;10537390;1219674252133504;10.11.2017;18:38:11;КА_320;4;13485
30 дней ТК;3986178085;1181242206932864;10.11.2017;16:41:17;КА_320;4;13485
30 дней ТК;13879868;1254638237471104;10.11.2017;16:40:58;КА_320;4;13485
30 дней ТК;15198970;1273676076764544;10.11.2017;16:22:23;КА_320;4;13485
30 дней ТК;4633897;1147317067196288;10.11.2017;15:40:50;КА_320;4;13485
30 дней ТК;2275043;1244144701289088;10.11.2017;15:40:20;КА_320;4;13485
30 дней ТК;11796901;1235878620123008;10.11.2017;09:57:11;КА_320;4;13485
30 дней ТК;5366069;1212163961074048;10.11.2017;09:43:25;КА_320;4;13485
30 дней ТК;10544680;1258225070067072;10.11.2017;09:19:51;КА_320;4;13485
30 дней ТК;3676736;1174689979183744;10.11.2017;08:49:25;КА_320;4;13485
30 дней ТК;13677055;1140628195004288;10.11.2017;08:49:19;КА_320;4;13485
30 дней ТК;5519888;1153786631041408;10.11.2017;07:49:37;КА_320;4;13485
30 дней ТК;2839471;1294468824248960;10.11.2017;07:49:28;КА_320;4;13485
30 дней ТК;12945299;1210639921402240;10.11.2017;07:49:12;КА_320;4;13485
30 дней ТК;13509341;1180393819754880;10.11.2017;06:48:32;КА_320;4;13485
90 дней ТК;3951003224;1231944437746816;10.11.2017;09:40:36;КА_320;4;13485
90 дней ТК;3981014640;1211080561412480;10.11.2017;09:40:34;КА_320;4;13485
90 дней ТК;3951089305;1221000861076608;10.11.2017;07:09:23;КА_320;4;13485
90 дней ТК;3951419838;1270372850684288;10.11.2017;08:10:39;КА_320;4;13485
90 дней ТК;5559583;1218668828963968;10.11.2017;20:19:08;КА_320;4;13485
90 дней ТК;9958654;1246020918463360;10.11.2017;18:38:17;КА_320;4;13485
90 дней ТК;10814387;1235088214151296;10.11.2017;17:00:57;КА_320;4;13485
90 дней ТК;6071940;1240881456100736;10.11.2017;16:41:31;КА_320;4;13485
90 дней ТК;10106508;1202238828399232;10.11.2017;16:41:10;КА_320;4;13485
90 дней ТК;8961922;1271439473200768;10.11.2017;14:59:43;КА_320;4;13485
90 дней ТК;2509953;1169132012384640;10.11.2017;14:21:04;КА_320;4;13485
90 дней ТК;3986244540;1186720034672000;10.11.2017;09:57:22;КА_320;4;13485
90 дней ТК;10156541;1275961682053504;10.11.2017;09:57:20;КА_320;4;13485
90 дней ТК;8650179;1294605454035840;10.11.2017;08:28:39;КА_320;4;13485
90 дней ТК;12051029;1270504920338816;10.11.2017;08:09:03;КА_320;4;13485
90 дней ТК;14517458;1254942511221888;10.11.2017;07:49:14;КА_320;4;13485
90 дней ТК;9676548;1250702702430848;10.11.2017;07:30:35;КА_320;4;13485
90 дней ТК;9958654;1246020918463360;10.11.2017;07:09:21;КА_320;4;13485
90 дней ТК;3311670;1238363934700416;10.11.2017;09:20:33;КА_320;4;13485
90 дней ТК;2486943;1281109325984128;10.11.2017;07:28:57;КА_320;4;13485
90 дней ТК;4249296;1199790704702080;10.11.2017;08:49:09;КА_320;4;13485
90 дней ТК;8190179;1252934749140096;10.11.2017;07:09:18;КА_320;4;13485
БСК на 30 дней;6170263;1267914116117888;10.11.2017;16:59:21;КА_320;4;13485
БСК на 30 дней;10351347;1260355377054848;10.11.2017;15:40:36;КА_320;4;13485
БСК на 30 дней;994261;1150467026269056;10.11.2017;08:50:29;КА_320;4;13485
БСК на 30 дней;15174356;1168858748506496;10.11.2017;19:39:07;КА_320;4;13485
БСК на 30 дней;15216680;1213384674464128;10.11.2017;14:59:40;КА_320;4;13485
СКМ С;445419656;1019544335;10.11.2017;20:28:59;КА_320;4;13485
СКМ С;1066299491;1066299491;10.11.2017;16:59:34;КА_320;4;13485
СКМ С;1066423443;1066423443;10.11.2017;08:52:22;КА_320;4;13485
КОШЕЛЕК;12815670;1201270047461760;10.11.2017;20:19:31;КА_320;4;13485
КОШЕЛЕК;9807603;1300047455996288;10.11.2017;20:19:13;КА_320;4;13485
КОШЕЛЕК;9490995;1264759604989312;10.11.2017;20:19:04;КА_320;4;13485
КОШЕЛЕК;13280021;1180169408696192;10.11.2017;20:19:01;КА_320;4;13485
КОШЕЛЕК;14614563;1147312107179136;10.11.2017;20:18:57;КА_320;4;13485
КОШЕЛЕК;10881502;1250620692057984;10.11.2017;19:42:03;КА_320;4;13485
КОШЕЛЕК;6051322;1151549764416640;10.11.2017;19:39:03;КА_320;4;13485
КОШЕЛЕК;4677950;1229464365249152;10.11.2017;19:38:56;КА_320;4;13485
КОШЕЛЕК;14592455;1238600293306752;10.11.2017;19:08:30;КА_320;4;13485
КОШЕЛЕК;2994848;1239536326554496;10.11.2017;19:03:28;КА_320;4;13485
КОШЕЛЕК;14663678;1252593833628032;10.11.2017;19:03:27;КА_320;4;13485
КОШЕЛЕК;4340235;1202904821412992;10.11.2017;19:03:17;КА_320;4;13485
КОШЕЛЕК;15597720;1143736550642560;10.11.2017;19:03:04;КА_320;4;13485
КОШЕЛЕК;13985101;1229700723853696;10.11.2017;18:41:10;КА_320;4;13485
КОШЕЛЕК;3986032161;1142868555875200;10.11.2017;18:41:07;КА_320;4;13485
КОШЕЛЕК;133941;1265924334628224;10.11.2017;18:39:35;КА_320;4;13485
КОШЕЛЕК;531941;1161261753971328;10.11.2017;18:38:33;КА_320;4;13485
КОШЕЛЕК;11740243;1297816614097024;10.11.2017;18:38:26;КА_320;4;13485
КОШЕЛЕК;11065555;1285701987750016;10.11.2017;18:38:24;КА_320;4;13485
КОШЕЛЕК;11274765;1202109439102848;10.11.2017;18:38:19;КА_320;4;13485
КОШЕЛЕК;5045802;1286662186611840;10.11.2017;18:38:14;КА_320;4;13485
КОШЕЛЕК;15431227;1263738865471616;10.11.2017;18:11:39;КА_320;4;13485
КОШЕЛЕК;355092;997443526;10.11.2017;18:11:37;КА_320;4;13485
КОШЕЛЕК;4705083;1170283870172800;10.11.2017;18:11:09;КА_320;4;13485
КОШЕЛЕК;12643513;1173411005157248;10.11.2017;17:41:40;КА_320;4;13485
КОШЕЛЕК;12926979;1130616895918464;10.11.2017;17:39:45;КА_320;4;13485
КОШЕЛЕК;14610905;1199664401437056;10.11.2017;17:35:53;КА_320;4;13485
КОШЕЛЕК;9959783;1182287898758016;10.11.2017;17:35:41;КА_320;4;13485
КОШЕЛЕК;10113442;1250423803955584;10.11.2017;17:22:45;КА_320;4;13485
КОШЕЛЕК;3670682;1248344904052608;10.11.2017;17:21:49;КА_320;4;13485
КОШЕЛЕК;636756;1228625227294592;10.11.2017;17:21:39;КА_320;4;13485
КОШЕЛЕК;4319694;1195387023929984;10.11.2017;17:21:20;КА_320;4;13485
КОШЕЛЕК;5503248;1193333746251136;10.11.2017;17:21:16;КА_320;4;13485
КОШЕЛЕК;9016893;1151318244085376;10.11.2017;16:59:57;КА_320;4;13485
КОШЕЛЕК;15956637;1172595230265472;10.11.2017;16:59:41;КА_320;4;13485
КОШЕЛЕК;10657923;1269286217273216;10.11.2017;16:59:18;КА_320;4;13485
КОШЕЛЕК;3986032161;1142868555875200;10.11.2017;16:41:27;КА_320;4;13485
КОШЕЛЕК;3083216;1193408377991808;10.11.2017;16:20:41;КА_320;4;13485
КОШЕЛЕК;14915112;1226179516322176;10.11.2017;16:20:38;КА_320;4;13485
КОШЕЛЕК;8335563;1171151327803776;10.11.2017;16:19:16;КА_320;4;13485
КОШЕЛЕК;13077157;1261656882696576;10.11.2017;16:19:11;КА_320;4;13485
КОШЕЛЕК;14484785;1255985651338368;10.11.2017;16:18:57;КА_320;4;13485
КОШЕЛЕК;3318320;1233032672457344;10.11.2017;16:03:17;КА_320;4;13485
КОШЕЛЕК;12767799;1211183635976064;10.11.2017;15:59:00;КА_320;4;13485
КОШЕЛЕК;9022472;1213998862585472;10.11.2017;15:58:52;КА_320;4;13485
КОШЕЛЕК;10891852;1241880433610624;10.11.2017;15:42:55;КА_320;4;13485
КОШЕЛЕК;8508520;1201817249008512;10.11.2017;15:40:47;КА_320;4;13485
КОШЕЛЕК;5351150;1217535355729536;10.11.2017;15:40:18;КА_320;4;13485
КОШЕЛЕК;11656655;1256220530135424;10.11.2017;15:06:48;КА_320;4;13485
КОШЕЛЕК;13716257;1211065794122112;10.11.2017;15:05:32;КА_320;4;13485
КОШЕЛЕК;3126518;1144923029976448;10.11.2017;14:59:51;КА_320;4;13485
КОШЕЛЕК;11766793;1231970334101376;10.11.2017;14:59:33;КА_320;4;13485
КОШЕЛЕК;12987925;1273348589965184;10.11.2017;14:59:31;КА_320;4;13485
КОШЕЛЕК;9022472;1213998862585472;10.11.2017;14:59:29;КА_320;4;13485
КОШЕЛЕК;8650639;1209556511640448;10.11.2017;14:39:50;КА_320;4;13485
КОШЕЛЕК;14614522;1187010489896064;10.11.2017;14:39:44;КА_320;4;13485
КОШЕЛЕК;8965251;1178019236826752;10.11.2017;14:39:31;КА_320;4;13485
КОШЕЛЕК;3892328;1252514383934080;10.11.2017;14:39:22;КА_320;4;13485
КОШЕЛЕК;8735091;1176628875447936;10.11.2017;14:24:18;КА_320;4;13485
КОШЕЛЕК;12046552;1255156720423296;10.11.2017;14:22:35;КА_320;4;13485
КОШЕЛЕК;14373560;1288877990169728;10.11.2017;14:21:35;КА_320;4;13485
КОШЕЛЕК;3360893;1260246658855808;10.11.2017;14:21:26;КА_320;4;13485
КОШЕЛЕК;4516969;1211815801468544;10.11.2017;14:21:21;КА_320;4;13485
КОШЕЛЕК;12808967;1215012869132672;10.11.2017;14:21:12;КА_320;4;13485
КОШЕЛЕК;12356853;1241656027730304;10.11.2017;09:57:31;КА_320;4;13485
КОШЕЛЕК;9634230;1165791467424384;10.11.2017;09:57:28;КА_320;4;13485
КОШЕЛЕК;3303092;1200043029575040;10.11.2017;09:57:17;КА_320;4;13485
КОШЕЛЕК;14614206;1207476009061504;10.11.2017;09:57:05;КА_320;4;13485
КОШЕЛЕК;11126502;1206203485343872;10.11.2017;09:43:00;КА_320;4;13485
КОШЕЛЕК;13279517;1219908723756928;10.11.2017;09:40:52;КА_320;4;13485
КОШЕЛЕК;14963650;1239620878421376;10.11.2017;09:40:44;КА_320;4;13485
КОШЕЛЕК;6220348;1242479183934848;10.11.2017;09:40:19;КА_320;4;13485
КОШЕЛЕК;6830150;1180017204277632;10.11.2017;09:40:08;КА_320;4;13485
КОШЕЛЕК;15316728;1164563781210496;10.11.2017;09:20:05;КА_320;4;13485
КОШЕЛЕК;13364792;1232602099110016;10.11.2017;09:20:02;КА_320;4;13485
КОШЕЛЕК;8335563;1171151327803776;10.11.2017;09:19:59;КА_320;4;13485
КОШЕЛЕК;9029575;1162473884831360;10.11.2017;09:19:53;КА_320;4;13485
КОШЕЛЕК;5130326;1287693377352320;10.11.2017;08:50:35;КА_320;4;13485
КОШЕЛЕК;12892445;1145953955697024;10.11.2017;08:49:39;КА_320;4;13485
КОШЕЛЕК;6674585;1280193560196480;10.11.2017;08:49:16;КА_320;4;13485
КОШЕЛЕК;9764949;1239273257585280;10.11.2017;08:48:57;КА_320;4;13485
КОШЕЛЕК;3659230;1251665454968704;10.11.2017;08:29:11;КА_320;4;13485
КОШЕЛЕК;3986206779;1152443651936640;10.11.2017;08:28:49;КА_320;4;13485
КОШЕЛЕК;14704521;1182383197933952;10.11.2017;08:28:46;КА_320;4;13485
КОШЕЛЕК;10818538;1231549161099392;10.11.2017;08:28:44;КА_320;4;13485
КОШЕЛЕК;3217161;1237555541455488;10.11.2017;08:14:58;КА_320;4;13485
КОШЕЛЕК;6114125;1198701123351680;10.11.2017;08:14:54;КА_320;4;13485
КОШЕЛЕК;5008316;1149454624502912;10.11.2017;08:08:53;КА_320;4;13485
КОШЕЛЕК;3797242;1138283811450240;10.11.2017;08:08:48;КА_320;4;13485
КОШЕЛЕК;636756;1228625227294592;10.11.2017;08:08:40;КА_320;4;13485
КОШЕЛЕК;14915112;1226179516322176;10.11.2017;07:49:46;КА_320;4;13485
КОШЕЛЕК;15315689;1270306949845376;10.11.2017;07:49:33;КА_320;4;13485
КОШЕЛЕК;11386267;1149491797577856;10.11.2017;07:49:06;КА_320;4;13485
КОШЕЛЕК;9223927;1217780307741056;10.11.2017;07:49:02;КА_320;4;13485
КОШЕЛЕК;11920671;1164832079499648;10.11.2017;07:29:12;КА_320;4;13485
КОШЕЛЕК;4703770;1263436619985536;10.11.2017;07:29:07;КА_320;4;13485
КОШЕЛЕК;4121776;1261221216006016;10.11.2017;07:29:04;КА_320;4;13485
КОШЕЛЕК;13077157;1261656882696576;10.11.2017;07:09:26;КА_320;4;13485
КОШЕЛЕК;15251671;1200105568750976;10.11.2017;06:46:34;КА_320;4;13485
КОШЕЛЕК;3051055293;1563431901147136;10.11.2017;18:11:22;КА_320;4;13485
КОШЕЛЕК;3997504584;224865488;10.11.2017;16:59:10;КА_320;4;13485
КОШЕЛЕК;3051055293;1563431901147136;10.11.2017;16:19:17;КА_320;4;13485
Билет на 1 сутки;3900904;14837064676416934;10.11.2017;14:59:46;КА_320;4;13485
20 поездок ЕД;2722908085;14862857288141734;10.11.2017;20:19:24;КА_320;4;13485
20 поездок ЕД;2649821787;14796439781165974;10.11.2017;14:24:25;КА_320;4;13485
20 поездок ЕД;2723729550;14867145955097254;10.11.2017;09:41:48;КА_320;4;13485
20 поездок ЕД;2733678115;1247922257351809;10.11.2017;09:40:24;КА_320;4;13485
20 поездок ЕД;2723805873;14875732405788582;10.11.2017;08:49:28;КА_320;4;13485
2 поездки ЕД;2651604256;14744881531849878;10.11.2017;16:03:23;КА_320;4;13485
2 поездки ЕД;2733681685;1198440073352320;10.11.2017;14:39:35;КА_320;4;13485
БТК_Э;1109931;4240037183;10.11.2017;15:06:28;КА_320;4;13485
60 поездок БСК;12081842;1251769467752832;10.11.2017;19:40:31;КА_320;4;13485
60 поездок БСК;4766761;1240749650621568;10.11.2017;17:21:41;КА_320;4;13485
60 поездок БСК;11147725;1197453426118528;10.11.2017;09:40:22;КА_320;4;13485
60 поездок БСК;12081842;1251769467752832;10.11.2017;08:29:14;КА_320;4;13485
60 поездок БСК;15043005;1192169542864256;10.11.2017;08:09:07;КА_320;4;13485
60 поездок БСК;3986034784;1184742071092096;10.11.2017;07:09:35;КА_320;4;13485
КОШЕЛЕК;12767799;1211183635976064;30.11.2017;08:50:48;КА_320;4;13485
КОШЕЛЕК;14139902;1193524740771456;30.11.2017;08:49:33;КА_320;4;13485
КОШЕЛЕК;2448143;1202306066822016;30.11.2017;20:21:36;КА_320;4;13485
КОШЕЛЕК;5508407;1153644897186176;30.11.2017;20:20:56;КА_320;4;13485
КОШЕЛЕК;12815670;1201270047461760;30.11.2017;20:20:53;КА_320;4;13485
КОШЕЛЕК;15251671;1200105568750976;30.11.2017;20:20:40;КА_320;4;13485
КОШЕЛЕК;2812844;1201926909670784;30.11.2017;20:20:27;КА_320;4;13485
КОШЕЛЕК;14440778;1183275341139840;30.11.2017;20:20:21;КА_320;4;13485
КОШЕЛЕК;10915208;1151536604729472;30.11.2017;20:20:12;КА_320;4;13485
КОШЕЛЕК;5172282;1210043593929856;30.11.2017;19:44:30;КА_320;4;13485
КОШЕЛЕК;11939722;1283549404746112;30.11.2017;19:42:14;КА_320;4;13485
КОШЕЛЕК;3585021;1208562227096960;30.11.2017;19:42:11;КА_320;4;13485
КОШЕЛЕК;10881502;1250620692057984;30.11.2017;19:41:06;КА_320;4;13485
КОШЕЛЕК;6168816;1173423630136448;30.11.2017;19:40:42;КА_320;4;13485
КОШЕЛЕК;350955;1000701990;30.11.2017;19:40:33;КА_320;4;13485
КОШЕЛЕК;10310411;1216327395659136;30.11.2017;18:40:59;КА_320;4;13485
КОШЕЛЕК;11274765;1202109439102848;30.11.2017;18:40:54;КА_320;4;13485
КОШЕЛЕК;14009173;1246009384717440;30.11.2017;18:13:33;КА_320;4;13485
КОШЕЛЕК;9884351;1165610013575552;30.11.2017;18:13:25;КА_320;4;13485
КОШЕЛЕК;518052;1268962890756736;30.11.2017;18:13:04;КА_320;4;13485
КОШЕЛЕК;9502760;1182475547790720;30.11.2017;08:49:19;КА_320;4;13485
КОШЕЛЕК;12724582;1154941443264896;30.11.2017;08:29:32;КА_320;4;13485
КОШЕЛЕК;15275754;1202392504552832;30.11.2017;08:29:23;КА_320;4;13485
КОШЕЛЕК;3986007054;1247313173956992;30.11.2017;08:10:49;КА_320;4;13485
КОШЕЛЕК;12755352;1245052944077184;30.11.2017;08:10:37;КА_320;4;13485
КОШЕЛЕК;8842376;1190092389895808;30.11.2017;08:10:35;КА_320;4;13485
КОШЕЛЕК;636756;1228625227294592;30.11.2017;08:10:30;КА_320;4;13485
КОШЕЛЕК;3797242;1138283811450240;30.11.2017;08:10:27;КА_320;4;13485
КОШЕЛЕК;4395480;1157038603186816;30.11.2017;08:10:16;КА_320;4;13485
КОШЕЛЕК;812946;1294480635147136;30.11.2017;07:48:38;КА_320;4;13485
КОШЕЛЕК;3986262691;1218368451466624;30.11.2017;07:48:36;КА_320;4;13485
КОШЕЛЕК;14915112;1226179516322176;30.11.2017;07:48:31;КА_320;4;13485
КОШЕЛЕК;12926387;1242949483909504;30.11.2017;07:30:58;КА_320;4;13485
КОШЕЛЕК;6215669;1203370424284032;30.11.2017;07:30:49;КА_320;4;13485
КОШЕЛЕК;13230004;1249288320994432;30.11.2017;06:45:23;КА_320;4;13485
КОШЕЛЕК;3951021496;1158271654187392;30.11.2017;08:29:49;КА_320;4;13485
